Time	Price
195	5.441569488
196	4.869114662
197	4.7058246
198	4.407759085
199	4.535363358
200	4.339443259
201	4.297813804
202	4.405710275
203	4.380540196
204	4.459142695
205	4.791296449
206	4.987916246
207	4.924159245
208	4.906355564
209	4.978158401
210	4.929814686
211	4.880539554
212	4.944390142
213	4.737071057
214	4.698446103
215	4.740357033
216	4.916739092
217	4.973678248
218	4.973724319
219	4.903389036
220	4.921164429
221	4.851159732
222	4.890278809
223	4.917376597
224	5.060078861
225	5.362781249
226	5.332264047
227	5.329095833
228	5.341677305
229	5.285144891
230	5.072579529
231	4.826971216
232	4.827741757
233	4.818073775
234	4.725085769
235	4.68493594
236	4.592276893
237	4.638506267
238	4.711660254
239	4.787312499
240	4.782819397
241	4.797140945
242	4.884160877
243	4.830421304
244	4.906237879
245	4.934620851
246	4.942448927
247	4.928537512
248	4.948339402
249	4.832010579
250	4.749874291
251	4.784447962
252	4.832392707
253	4.861854294
254	4.891514375
255	4.88706217
256	4.960382316
257	4.927671116
258	4.946344077
259	4.96223848
260	5.100730442
261	5.161194217
262	5.214701895
263	5.281738637
264	5.203339967
265	5.164958783
266	5.082519905
267	5.109649953
268	5.086071559
269	5.099322633
270	4.990824362
271	4.937519872
272	4.948520895
273	4.9585425
274	5.120266237
275	5.087521989
276	5.120652792
277	5.083158967
278	5.054935631
279	5.046935804
280	5.038802365
281	5.055809393
282	5.012098072
283	4.938944926
284	4.927582658
285	4.933647049
286	4.950239987
287	4.966754471
288	4.994403559
289	5.016528274
290	5.06357912
291	5.095425165
292	5.108053377
293	5.077187824
294	5.062815269
295	5.09439449
296	5.099595304
297	5.103075592
298	5.104430621
299	5.106575416
300	5.108171174
301	5.088322143
302	5.095944233
303	5.113634649
304	5.181942357
305	5.178034746
306	5.19679988
307	5.177730762
308	5.286215424
309	5.36885242
310	5.448193738
311	5.584948693
312	5.579366288
313	5.466018007
314	5.461114999
315	5.56460815
316	5.824517128
317	5.858444742
318	5.965401385
319	6.339629648
320	6.315180128
321	6.207178699
322	6.379610749
323	6.470545091
324	6.576189025
325	6.539378817
326	6.442162456
327	6.332980861
328	6.21844283
329	6.30648465
330	6.432293117
331	6.487567413
332	6.556776882
333	6.564231689
334	6.557946458
335	6.616975998
336	6.545042112
337	6.503586786
338	6.591154716
339	6.572114981
340	6.661768178
341	6.691817173
342	6.759145346
343	7.041804864
344	7.112819653
345	7.163381306
346	7.568535494
347	7.522391709
348	7.551767458
349	7.742494794
350	8.284023306
351	8.842876266
352	8.921406583
353	8.235108682
354	8.600531838
355	8.594778213
356	8.520293386
357	8.518805351
358	8.423367573
359	8.588994693
360	8.691740993
361	8.771027766
362	8.69214482
363	8.802843327
364	9.114278688
365	9.34529354
366	9.722610481
367	10.57969479
368	10.93812825
369	10.435843
370	10.7312969
371	10.80272883
372	10.96173669
373	11.1718528
374	11.21965887
375	11.40171596
376	11.47568677
377	11.62825087
378	11.89351564
379	12.42744518
380	13.22961239
381	14.02295705
382	11.91100805
383	9.762779642
384	9.707031183
385	10.11888707
386	9.974267899
387	9.985589297
388	10.15360336
389	10.45197481
390	10.55552031
391	11.22737973
392	10.97137147
393	10.91829292
394	10.76141388
395	10.43918337
396	10.03400588
397	10.00557256
398	10.28667728
399	10.28985128
400	10.48611767
401	10.86737439
402	11.13190517
403	11.03094394
404	11.09271946
405	11.00393404
406	11.05695074
407	11.18657125
408	11.32234622
409	11.53999427
410	11.64068186
411	11.78831814
412	11.82189966
413	11.94116329
414	12.27745424
415	12.47821332
416	12.30438749
417	12.19726981
418	12.01591622
419	12.02700016
420	12.02490626
421	12.12688222
422	12.2618891
423	12.30013264
424	12.38130737
425	12.33557029
426	12.29443927
427	12.48789781
428	12.81275513
429	12.84882608
430	12.69578485
431	12.63378722
432	12.07987174
433	11.41245555
434	11.96969436
435	12.05523928
436	12.04589874
437	12.04002473
438	11.97998106
439	11.90989646
440	11.69004868
441	11.80988105
442	11.81068987
443	11.84491843
444	11.76278053
445	11.68966826
446	11.64487921
447	11.60063291
448	11.63355235
449	11.59035126
450	11.10519351
451	10.28581498
452	10.20817509
453	10.04140091
454	10.50985315
455	10.70235785
456	10.87265386
457	10.97138153
458	10.60614061
459	10.50628033
460	10.4670294
461	10.55025435
462	10.6241561
463	10.82600669
464	10.78163469
465	10.77550511
466	10.78518056
467	10.72065548
468	10.83885627
469	10.8848875
470	10.87099368
471	10.92805175
472	11.36078018
473	11.59434733
474	11.62841204
475	11.63792333
476	11.65068419
477	11.64175879
478	11.92029341
479	12.11836083
480	12.26404927
481	12.33338562
482	12.35925795
483	12.07234312
484	12.2146964
485	12.28409452
486	12.43932837
487	12.46926913
488	12.45317484
489	12.46717707
490	12.72019923
491	13.19740951
492	13.36902701
493	13.31912132
494	13.34264927
495	13.17026327
496	13.25527649
497	13.3533733
498	13.46827181
499	13.5118623
500	13.58291271
501	13.48091186
502	13.39001599
503	13.18440415
504	13.13855869
505	13.20747486
506	13.29864082
507	13.36116838
508	13.29368847
509	13.16794357
510	13.20978984
511	13.22211802
512	13.20048723
513	13.23346956
514	13.27266706
515	13.32085175
516	13.29447205
517	13.33537876
518	13.32250672
519	13.25193128
520	13.26651586
521	13.27484254
522	13.31124226
523	13.27429518
524	13.31499202
525	13.45150547
526	13.64546591
527	13.83330055
528	14.06565129
529	14.11935076
530	14.04972711
531	14.07936338
532	14.15949881
533	14.3759903
534	14.90017709
535	15.58966486
536	15.39750546
537	15.54096748
538	16.27306708
539	16.93699257
540	17.17315191
541	17.96247056
542	16.92748087
543	17.04630316
544	17.41903486
545	18.13925783
546	19.02415604
547	19.27452457
548	20.26586998
549	20.64812378
550	19.96367797
551	20.06555909
552	20.40742567
553	20.42638542
554	20.89993382
555	21.40721987
556	22.35361788
557	23.09729114
558	23.39749582
559	23.8574701
560	25.03010327
561	25.44452122
562	25.91732509
563	26.9484177
564	27.10348668
565	26.85496335
566	26.67014051
567	28.07116899
568	29.36317075
569	29.65900483
570	30.41711499
571	29.22510057
572	29.56655932
573	29.83852004
574	30.61334443
575	31.06329552
576	32.76480443
577	33.87350445
578	33.9437172
579	33.78489512
580	34.94357066
581	39.19530263
582	45.25561671
583	42.26982751
584	43.01424995
585	44.79249856
586	46.8184173
587	47.58145428
588	45.47716536
589	46.582273
590	47.03406316
591	46.90582251
592	46.6102775
593	46.8008654
594	47.45069537
595	54.03636605
596	60.66036118
597	68.35899538
598	71.48299894
599	65.69886222
600	68.11564223
601	73.64860696
602	77.09092814
603	85.25651017
604	90.65874142
605	90.09932759
606	91.49940002
607	92.95992885
608	97.86932259
609	107.4081934
610	130.1038298
611	132.0055518
612	137.0017313
613	141.7576521
614	150.8295623
615	179.6493836
616	206.4855747
617	220.1095987
618	132.9674444
619	85.8967812
620	107.6554871
621	99.27172407
622	93.10391329
623	66.79537899
624	82.46694651
625	93.49310025
626	116.7607512
627	119.603738
628	121.4307643
629	121.3518404
630	128.4462269
631	146.5822719
632	149.7390144
633	133.3867756
634	132.555605
635	131.4714492
636	137.7757237
637	140.1777824
638	127.685055
639	111.3833125
640	93.52030872
641	104.6408536
642	113.8674746
643	118.1781558
644	107.9111296
645	112.0778584
646	110.7297855
647	114.9218072
648	115.1821711
649	114.2420601
650	115.5140417
651	115.8281007
652	109.4462765
653	110.6620113
654	114.7407361
655	117.8531583
656	117.77309
657	117.3306459
658	117.7302147
659	118.9927336
660	121.4121013
661	126.3781506
662	129.2426202
663	130.3736016
664	130.3395858
665	126.6596311
666	127.9326178
667	129.1396813
668	127.6087493
669	127.7422329
670	123.4475982
671	119.5767552
672	121.0138053
673	120.4250684
674	120.4404639
675	114.0442848
676	109.1268133
677	100.0381422
678	103.5766006
679	106.2586399
680	107.7194903
681	106.9441708
682	100.8505196
683	99.91525025
684	99.90372717
685	100.3281598
686	104.0228439
687	105.7432005
688	106.9648841
689	104.2991854
690	102.0807461
691	102.0611117
692	99.24460335
693	100.0920132
694	99.55046737
695	98.71485581
696	93.28158474
697	91.28355391
698	91.01516934
699	89.21286469
700	86.1155651
701	84.55484489
702	77.92172812
703	72.94463435
704	67.10434193
705	67.35043404
706	74.72794851
707	73.88403211
708	77.06124828
709	85.2021623
710	92.49308325
711	89.47768685
712	91.90480371
713	92.74001239
714	93.2076876
715	91.99568442
716	86.61676453
717	86.01899652
718	87.52630526
719	86.31416266
720	87.12259672
721	88.26520723
722	88.96672433
723	89.89575272
724	91.07330962
725	90.15763666
726	90.85799429
727	93.70423519
728	95.10206074
729	99.92603186
730	98.8192594
731	98.36486627
732	97.72020082
733	97.68663896
734	98.86251178
735	99.18501676
736	99.21906425
737	97.27194929
738	95.89890422
739	95.42245029
740	95.89668304
741	96.35750253
742	97.7873038
743	101.4095964
744	100.8057487
745	100.0072096
746	100.5987968
747	101.5791982
748	104.2545208
749	106.1144812
750	109.8205169
751	112.6426197
752	109.866228
753	109.9127226
754	112.2300828
755	113.1116731
756	117.7966165
757	119.7870923
758	119.9418558
759	122.4171829
760	129.2590591
761	131.8590572
762	131.8161944
763	131.1897123
764	128.8794919
765	122.5584778
766	122.3867949
767	119.8025586
768	120.0137182
769	120.5885288
770	123.9099281
771	125.6233854
772	129.0958814
773	129.5995658
774	128.4520091
775	126.9574349
776	128.1171479
777	128.7836479
778	129.4357319
779	127.9466188
780	125.767974
781	125.0071426
782	124.8178967
783	125.7967101
784	125.2169181
785	126.7616208
786	126.6317823
787	127.9508434
788	128.1305471
789	129.3781579
790	128.0558358
791	128.5528893
792	123.5207445
793	115.0326226
794	123.3211877
795	124.6584043
796	124.3649788
797	125.6269718
798	126.2149125
799	127.7383533
800	128.8581131
801	128.4625376
802	129.474828
803	131.2453939
804	136.8446974
805	139.2492082
806	145.0285668
807	143.5998687
808	149.291549
809	162.7166788
810	166.4181
811	174.4138631
812	186.8888219
813	196.2777932
814	193.0808707
815	179.8082449
816	180.9262546
817	184.5625674
818	193.6429285
819	198.0096156
820	200.7524
821	199.9922962
822	201.9868708
823	203.5921241
824	206.0541629
825	217.6692012
826	235.287762
827	253.2226547
828	280.196557
829	310.9474347
830	345.5373649
831	303.5251086
832	328.3179604
833	348.2765324
834	376.945698
835	409.7342981
836	417.1235565
837	428.9185374
838	464.4899795
839	560.2266007
840	645.1080456
841	529.8676627
842	643.9839055
843	727.296489
844	813.9274447
845	778.5437384
846	790.7622813
847	835.9534514
848	931.8757706
849	1003.574887
850	1056.182576
851	1119.793963
